id_subsistema;nom_subsistema;ear_data;ear_max_subsistema;ear_verif_subsistema_mwmes;ear_verif_subsistema_percentual
N;NORTE;2023-04-11;15302.39648438;15004.77832031;98.05509949
SE;SUDESTE;2023-04-11;204615.328125;174470.5625;85.26760101
S;SUL;2023-04-11;20459.2421875;17222.14453125;84.17780304
NE;NORDESTE;2023-04-12;51691.2265625;47098.55078125;91.11519623
N;NORTE;2023-04-12;15302.39648438;14977.34667969;97.87580109
SE;SUDESTE;2023-04-12;204615.328125;174685.1875;85.37249756
S;SUL;2023-04-12;20459.2421875;17210.09765625;84.11889648
NE;NORDESTE;2023-04-13;51691.2265625;47094.9140625;91.10810089
N;NORTE;2023-04-13;15302.39648438;15000.43652344;98.02670288
SE;SUDESTE;2023-04-13;204615.328125;174866.234375;85.46099854
S;SUL;2023-04-13;20459.2421875;17193.73632813;84.03900146
NE;NORDESTE;2023-04-14;51691.2265625;47051.1640625;91.02349854
N;NORTE;2023-04-14;15302.39648438;15005.63476563;98.06069946
SE;SUDESTE;2023-04-14;204615.328125;174991.109375;85.52200317
S;SUL;2023-04-14;20459.2421875;17169.18945313;83.91899872
NE;NORDESTE;2023-04-15;51691.2265625;47068.2890625;91.05660248
N;NORTE;2023-04-15;15302.39648438;15027.52734375;98.20379639
SE;SUDESTE;2023-04-15;204615.328125;175296.5625;85.6713028
S;SUL;2023-04-15;20459.2421875;17197.73828125;84.0585022
NE;NORDESTE;2023-04-16;51691.2265625;47078.7265625;91.07679749
N;NORTE;2023-04-16;15302.39648438;15045.109375;98.31860352
SE;SUDESTE;2023-04-16;204615.328125;175543.953125;85.79219818
S;SUL;2023-04-16;20459.2421875;17255.453125;84.34059906
NE;NORDESTE;2023-04-17;51691.2265625;47079.18359375;91.07769775
N;NORTE;2023-04-17;15302.39648438;15049.26953125;98.34580231
SE;SUDESTE;2023-04-17;204615.328125;175647.9375;85.84300232
S;SUL;2023-04-17;20459.2421875;17343.19726563;84.76950073
NE;NORDESTE;2023-04-18;51691.2265625;47087.9765625;91.09470367
N;NORTE;2023-04-18;15302.39648438;15024.17089844;98.18180084
SE;SUDESTE;2023-04-18;204615.328125;175601.125;85.82009888
S;SUL;2023-04-18;20459.2421875;17352.81054688;84.8164978
NE;NORDESTE;2023-04-19;51691.2265625;47096.5546875;91.11129761
N;NORTE;2023-04-19;15302.39648438;15027.29785156;98.20230103
SE;SUDESTE;2023-04-19;204615.328125;175283.28125;85.66480255
S;SUL;2023-04-19;20459.2421875;17393.25585938;85.0141983
NE;NORDESTE;2023-04-20;51691.2265625;47098.82421875;91.11569977
N;NORTE;2023-04-20;15302.39648438;15012.50585938;98.10559845
SE;SUDESTE;2023-04-20;204615.328125;175155.640625;85.60240173
S;SUL;2023-04-20;20459.2421875;17367.15625;84.88659668
NE;NORDESTE;2023-04-21;51691.2265625;47100.46484375;91.11889648
N;NORTE;2023-04-21;15302.39648438;15026.25195313;98.19539642
SE;SUDESTE;2023-04-21;204615.328125;175594.328125;85.81680298
S;SUL;2023-04-21;20459.2421875;17378.06054688;84.93990326
NE;NORDESTE;2023-04-22;51691.2265625;47062.59765625;91.04560089
N;NORTE;2023-04-22;15302.39648438;15040.95996094;98.29149628
SE;SUDESTE;2023-04-22;204615.328125;175829.90625;85.93190002
S;SUL;2023-04-22;20459.2421875;17381.1640625;84.95510101
NE;NORDESTE;2023-04-23;51691.2265625;47070.74609375;91.06140137
N;NORTE;2023-04-23;15302.39648438;15078.10253906;98.53430176
SE;SUDESTE;2023-04-23;204615.328125;176106.34375;86.06700134
S;SUL;2023-04-23;20459.2421875;17355.07226563;84.82749939
NE;NORDESTE;2023-04-24;51691.2265625;47078.0625;91.07550049
N;NORTE;2023-04-24;15302.39648438;15049.47460938;98.34719849
SE;SUDESTE;2023-04-24;204615.328125;176140.71875;86.08380127
S;SUL;2023-04-24;20459.2421875;17384.63671875;84.97200012
NE;NORDESTE;2023-04-25;51691.2265625;47087.703125;91.09420013
N;NORTE;2023-04-25;15302.39648438;15012.68261719;98.10669708
SE;SUDESTE;2023-04-25;204615.328125;176404.765625;86.21289825
S;SUL;2023-04-25;20459.2421875;17333.73828125;84.72329712
NE;NORDESTE;2023-04-26;51691.2265625;47097.33984375;91.1128006
N;NORTE;2023-04-26;15302.39648438;14983.36621094;97.91519928
SE;SUDESTE;2023-04-26;204615.328125;176578.390625;86.29769897
S;SUL;2023-04-26;20459.2421875;17293.43945313;84.52629852
NE;NORDESTE;2023-04-27;51691.2265625;47105.3203125;91.12830353
N;NORTE;2023-04-27;15302.39648438;14967.61132813;97.81220245
SE;SUDESTE;2023-04-27;204615.328125;176644.421875;86.33000183
S;SUL;2023-04-27;20459.2421875;17239.390625;84.26210022
NE;NORDESTE;2023-04-28;51691.2265625;47111.32421875;91.13990021
N;NORTE;2023-04-28;15302.39648438;14963.57226563;97.78579712
SE;SUDESTE;2023-04-28;204615.328125;176423.1875;86.22190094
S;SUL;2023-04-28;20459.2421875;17184.62695313;83.99440002
NE;NORDESTE;2023-04-29;51691.2265625;47078.125;91.07569885
N;NORTE;2023-04-29;15302.39648438;14992.88085938;97.97730255
SE;SUDESTE;2023-04-29;204615.328125;176327.234375;86.17500305
S;SUL;2023-04-29;20459.2421875;17185.20117188;83.99729919
NE;NORDESTE;2023-04-30;51691.2265625;47047.78515625;91.01699829
N;NORTE;2023-04-30;15302.39648438;15061.29003906;98.42440033
SE;SUDESTE;2023-04-30;204615.328125;176393.765625;86.20749664
S;SUL;2023-04-30;20459.2421875;17187.08007813;84.00640106
NE;NORDESTE;2023-05-01;51691.2265625;47018.3515625;90.95999908
N;NORTE;2023-05-01;15302.39648438;15101.4765625;98.68699646
SE;SUDESTE;2023-05-01;204615.328125;176423.21875;86.22190094
S;SUL;2023-05-01;20459.2421875;17171.5078125;83.93029785
NE;NORDESTE;2023-05-02;51691.2265625;46963.75390625;90.85440063
N;NORTE;2023-05-02;15302.39648438;15053.85742188;98.37580109
SE;SUDESTE;2023-05-02;204615.328125;176272.59375;86.14830017
S;SUL;2023-05-02;20459.2421875;17109.98632813;83.62960052
NE;NORDESTE;2023-05-03;51691.2265625;46908.01171875;90.74659729
N;NORTE;2023-05-03;15302.39648438;15054.99511719;98.38330078
SE;SUDESTE;2023-05-03;204615.328125;176234.828125;86.12979889
S;SUL;2023-05-03;20459.2421875;17100.82421875;83.58480072
NE;NORDESTE;2023-05-04;51691.2265625;46888.69921875;90.709198
N;NORTE;2023-05-04;15302.39648438;15103.39160156;98.69950104
SE;SUDESTE;2023-05-04;204615.328125;176282.6875;86.15319824
S;SUL;2023-05-04;20459.2421875;17178.86328125;83.96630096
NE;NORDESTE;2023-05-05;51691.2265625;46871.0;90.67500305
N;NORTE;2023-05-05;15302.39648438;15099.08691406;98.67140198
SE;SUDESTE;2023-05-05;204615.328125;176372.5625;86.19709778
S;SUL;2023-05-05;20459.2421875;17290.94921875;84.51409912
NE;NORDESTE;2023-05-06;51691.2265625;46863.64453125;90.66069794
N;NORTE;2023-05-06;15302.39648438;15118.66992188;98.79940033
SE;SUDESTE;2023-05-06;204615.328125;176555.125;86.28639984
S;SUL;2023-05-06;20459.2421875;17407.87109375;85.08560181
NE;NORDESTE;2023-05-07;51691.2265625;46846.8125;90.62819672
N;NORTE;2023-05-07;15302.39648438;15126.81152344;98.8526001
SE;SUDESTE;2023-05-07;204615.328125;176720.734375;86.36730194
S;SUL;2023-05-07;20459.2421875;17468.59765625;85.38240051
NE;NORDESTE;2023-05-08;51691.2265625;46846.92578125;90.62840271
N;NORTE;2023-05-08;15302.39648438;15091.36523438;98.62090302
SE;SUDESTE;2023-05-08;204615.328125;176672.78125;86.34390259
S;SUL;2023-05-08;20459.2421875;17528.02734375;85.67289734
NE;NORDESTE;2023-05-09;51691.2265625;46826.73046875;90.58930206
N;NORTE;2023-05-09;15302.39648438;15034.19042969;98.24729919
SE;SUDESTE;2023-05-09;204615.328125;176638.1875;86.32700348
S;SUL;2023-05-09;20459.2421875;17572.32421875;85.88939667
NE;NORDESTE;2023-05-10;51691.2265625;46821.953125;90.58010101
N;NORTE;2023-05-10;15302.39648438;15034.59179688;98.24990082
SE;SUDESTE;2023-05-10;204615.328125;176619.96875;86.31800079
S;SUL;2023-05-10;20459.2421875;17587.22460938;85.96230316
NE;NORDESTE;2023-05-11;51691.2265625;46795.71484375;90.52929688
N;NORTE;2023-05-11;15302.39648438;15054.54589844;98.38030243
SE;SUDESTE;2023-05-11;204615.328125;176490.34375;86.25469971
S;SUL;2023-05-11;20459.2421875;17543.48242188;85.74849701
NE;NORDESTE;2023-05-12;51691.2265625;46765.79296875;90.4713974
N;NORTE;2023-05-12;15302.39648438;15048.52734375;98.34100342
SE;SUDESTE;2023-05-12;204615.328125;176403.921875;86.21250153
S;SUL;2023-05-12;20459.2421875;17463.26757813;85.35639954
NE;NORDESTE;2023-05-13;51691.2265625;46772.95703125;90.48529816
N;NORTE;2023-05-13;15302.39648438;15018.70996094;98.14610291
SE;SUDESTE;2023-05-13;204615.328125;176396.296875;86.20870209
S;SUL;2023-05-13;20459.2421875;17436.27539063;85.22440338
NE;NORDESTE;2023-05-14;51691.2265625;46769.21484375;90.47810364
N;NORTE;2023-05-14;15302.39648438;15068.20507813;98.46959686
SE;SUDESTE;2023-05-14;204615.328125;176501.59375;86.2602005
S;SUL;2023-05-14;20459.2421875;17434.1640625;85.2141037
NE;NORDESTE;2023-05-15;51691.2265625;46747.50390625;90.43609619
N;NORTE;2023-05-15;15302.39648438;15096.4296875;98.65399933
SE;SUDESTE;2023-05-15;204615.328125;176351.359375;86.1867981
S;SUL;2023-05-15;20459.2421875;17402.58007813;85.05979919
NE;NORDESTE;2023-05-16;51691.2265625;46728.5546875;90.3993988
N;NORTE;2023-05-16;15302.39648438;15093.23339844;98.63310242
SE;SUDESTE;2023-05-16;204615.328125;176312.546875;86.1678009
S;SUL;2023-05-16;20459.2421875;17376.29296875;84.9312973
NE;NORDESTE;2023-05-17;51691.2265625;46676.13671875;90.29799652
N;NORTE;2023-05-17;15302.39648438;15087.11523438;98.59320068
SE;SUDESTE;2023-05-17;204615.328125;176272.984375;86.14849854
S;SUL;2023-05-17;20459.2421875;17283.27539063;84.47660065
NE;NORDESTE;2023-05-18;51691.2265625;46615.828125;90.1812973
N;NORTE;2023-05-18;15302.39648438;15089.63769531;98.60959625
SE;SUDESTE;2023-05-18;204615.328125;176237.328125;86.1309967
S;SUL;2023-05-18;20459.2421875;17222.86523438;84.1812973
NE;NORDESTE;2023-05-19;51691.2265625;46562.4453125;90.07800293
N;NORTE;2023-05-19;15302.39648438;15088.94238281;98.60510254
SE;SUDESTE;2023-05-19;204615.328125;176148.8125;86.08779907
S;SUL;2023-05-19;20459.2421875;17157.65039063;83.86260223
NE;NORDESTE;2023-05-20;51691.2265625;46507.78125;89.97229767
N;NORTE;2023-05-20;15302.39648438;15065.11230469;98.44940186
SE;SUDESTE;2023-05-20;204615.328125;176187.5;86.10669708
S;SUL;2023-05-20;20459.2421875;17157.34570313;83.86109924
NE;NORDESTE;2023-05-21;51691.2265625;46449.00390625;89.8585968
N;NORTE;2023-05-21;15302.39648438;15071.36816406;98.49019623
SE;SUDESTE;2023-05-21;204615.328125;176281.328125;86.15260315
S;SUL;2023-05-21;20459.2421875;17154.76757813;83.84850311
NE;NORDESTE;2023-05-22;51691.2265625;46377.05078125;89.7193985
N;NORTE;2023-05-22;15302.39648438;15039.93066406;98.28479767
SE;SUDESTE;2023-05-22;204615.328125;176140.296875;86.08360291
S;SUL;2023-05-22;20459.2421875;17106.43554688;83.61229706
NE;NORDESTE;2023-05-23;51691.2265625;46296.95703125;89.56439972
N;NORTE;2023-05-23;15302.39648438;15030.24316406;98.22149658
SE;SUDESTE;2023-05-23;204615.328125;176156.921875;86.09179688
S;SUL;2023-05-23;20459.2421875;17066.88867188;83.41899872
NE;NORDESTE;2023-05-24;51691.2265625;46271.234375;89.51470184
N;NORTE;2023-05-24;15302.39648438;15003.98925781;98.04989624
SE;SUDESTE;2023-05-24;204615.328125;176122.5625;86.07499695
S;SUL;2023-05-24;20459.2421875;17006.08007813;83.12180328
NE;NORDESTE;2023-05-25;51691.2265625;46253.4296875;89.48020172
N;NORTE;2023-05-25;15302.39648438;15007.01464844;98.06970215
SE;SUDESTE;2023-05-25;204615.328125;176158.28125;86.0923996
S;SUL;2023-05-25;20459.2421875;16945.82421875;82.82720184
NE;NORDESTE;2023-05-26;51691.2265625;46263.6640625;89.5
N;NORTE;2023-05-26;15302.39648438;15025.38574219;98.18979645
SE;SUDESTE;2023-05-26;204615.328125;176184.4375;86.10520172
S;SUL;2023-05-26;20459.2421875;16888.5390625;82.54720306
NE;NORDESTE;2023-05-27;51691.2265625;46272.82421875;89.51779938
N;NORTE;2023-05-27;15302.39648438;15026.76953125;98.19879913
SE;SUDESTE;2023-05-27;204615.328125;176221.0625;86.12310028
S;SUL;2023-05-27;20459.2421875;16914.90820313;82.67610168
NE;NORDESTE;2023-05-28;51691.2265625;46257.125;89.48739624
N;NORTE;2023-05-28;15302.39648438;15029.53417969;98.21690369
SE;SUDESTE;2023-05-28;204615.328125;176358.875;86.19039917
S;SUL;2023-05-28;20459.2421875;16935.70117188;82.77780151
NE;NORDESTE;2023-05-29;51691.2265625;46203.390625;89.38339996
N;NORTE;2023-05-29;15302.39648438;14997.87109375;98.01000214
SE;SUDESTE;2023-05-29;204615.328125;176394.25;86.20770264
S;SUL;2023-05-29;20459.2421875;16898.3203125;82.59500122
NE;NORDESTE;2023-05-30;51691.2265625;46167.7734375;89.3144989
N;NORTE;2023-05-30;15302.39648438;15008.77636719;98.08119965
SE;SUDESTE;2023-05-30;204615.328125;176434.0625;86.22720337
S;SUL;2023-05-30;20459.2421875;16840.12109375;82.31060028
NE;NORDESTE;2023-05-31;51691.2265625;46076.08984375;89.1371994
N;NORTE;2023-05-31;15302.39648438;14969.88964844;97.82710266
SE;SUDESTE;2023-05-31;204615.328125;176453.21875;86.23660278
S;SUL;2023-05-31;20459.2421875;16758.1875;81.91010284
NE;NORDESTE;2023-06-01;51691.2265625;45992.984375;88.97640228
N;NORTE;2023-06-01;15302.39648438;14954.23535156;97.72480011
SE;SUDESTE;2023-06-01;204615.328125;176520.65625;86.26950073
S;SUL;2023-06-01;20459.2421875;16652.47265625;81.3934021
NE;NORDESTE;2023-06-02;51691.2265625;45944.234375;88.88210297
N;NORTE;2023-06-02;15302.39648438;14957.32714844;97.74500275
SE;SUDESTE;2023-06-02;204615.328125;176678.09375;86.34649658
S;SUL;2023-06-02;20459.2421875;16610.4609375;81.18810272
NE;NORDESTE;2023-06-03;51691.2265625;45895.44140625;88.78769684
N;NORTE;2023-06-03;15302.39648438;15000.28320313;98.02570343
SE;SUDESTE;2023-06-03;204615.328125;176893.5;86.4516983
S;SUL;2023-06-03;20459.2421875;16641.07226563;81.33769989
NE;NORDESTE;2023-06-04;51691.2265625;45853.12890625;88.70580292
N;NORTE;2023-06-04;15302.39648438;15042.15136719;98.29930115
SE;SUDESTE;2023-06-04;204615.328125;177056.21875;86.53130341
S;SUL;2023-06-04;20459.2421875;16660.59179688;81.43309784
NE;NORDESTE;2023-06-05;51691.2265625;45775.31640625;88.55529785
N;NORTE;2023-06-05;15302.39648438;15048.79492188;98.34269714
SE;SUDESTE;2023-06-05;204615.328125;177004.453125;86.5059967
S;SUL;2023-06-05;20459.2421875;16590.1875;81.08899689
NE;NORDESTE;2023-06-06;51691.2265625;45685.984375;88.38249969
N;NORTE;2023-06-06;15302.39648438;15046.62402344;98.32849884
SE;SUDESTE;2023-06-06;204615.328125;176906.1875;86.457901
S;SUL;2023-06-06;20459.2421875;16503.703125;80.66629791
NE;NORDESTE;2023-06-07;51691.2265625;45595.21875;88.20690155
N;NORTE;2023-06-07;15302.39648438;15071.55566406;98.49150085
SE;SUDESTE;2023-06-07;204615.328125;176790.0625;86.40119934
S;SUL;2023-06-07;20459.2421875;16446.28320313;80.38559723
NE;NORDESTE;2023-06-08;51691.2265625;45535.421875;88.09120178
N;NORTE;2023-06-08;15302.39648438;15100.21386719;98.67880249
SE;SUDESTE;2023-06-08;204615.328125;176853.359375;86.43209839
S;SUL;2023-06-08;20459.2421875;16453.84765625;80.42259979
NE;NORDESTE;2023-06-09;51691.2265625;45439.28125;87.90519714
N;NORTE;2023-06-09;15302.39648438;15115.10058594;98.77600098
SE;SUDESTE;2023-06-09;204615.328125;176777.828125;86.39520264
S;SUL;2023-06-09;20459.2421875;16427.75585938;80.29499817
NE;NORDESTE;2023-06-10;51691.2265625;45349.06640625;87.73069763
N;NORTE;2023-06-10;15302.39648438;15135.70800781;98.91069794
SE;SUDESTE;2023-06-10;204615.328125;176734.8125;86.37419891
S;SUL;2023-06-10;20459.2421875;16426.48242188;80.2888031
NE;NORDESTE;2023-06-11;51691.2265625;45248.99609375;87.53710175
N;NORTE;2023-06-11;15302.39648438;15140.94433594;98.94490051
SE;SUDESTE;2023-06-11;204615.328125;176762.421875;86.38770294
S;SUL;2023-06-11;20459.2421875;16447.58007813;80.39189911
NE;NORDESTE;2023-06-12;51691.2265625;45153.296875;87.35199738
N;NORTE;2023-06-12;15302.39648438;15130.53125;98.87689972
SE;SUDESTE;2023-06-12;204615.328125;176699.09375;86.35669708
S;SUL;2023-06-12;20459.2421875;16452.46289063;80.415802
NE;NORDESTE;2023-06-13;51691.2265625;45074.36328125;87.19930267
N;NORTE;2023-06-13;15302.39648438;15121.16894531;98.81569672
SE;SUDESTE;2023-06-13;204615.328125;176671.4375;86.34320068
S;SUL;2023-06-13;20459.2421875;16444.45507813;80.37670135
NE;NORDESTE;2023-06-14;51691.2265625;45029.2421875;87.11199951
N;NORTE;2023-06-14;15302.39648438;15122.62304688;98.82520294
SE;SUDESTE;2023-06-14;204615.328125;176653.484375;86.33439636
S;SUL;2023-06-14;20459.2421875;16454.765625;80.42710114
NE;NORDESTE;2023-06-15;51691.2265625;44948.96484375;86.95670319
N;NORTE;2023-06-15;15302.39648438;15128.00585938;98.86039734
SE;SUDESTE;2023-06-15;204615.328125;176721.125;86.36750031
S;SUL;2023-06-15;20459.2421875;16639.78320313;81.33139801
NE;NORDESTE;2023-06-16;51691.2265625;44887.9765625;86.83869934
N;NORTE;2023-06-16;15302.39648438;15131.90234375;98.88580322
SE;SUDESTE;2023-06-16;204615.328125;176857.453125;86.43409729
S;SUL;2023-06-16;20459.2421875;16964.42382813;82.91809845
NE;NORDESTE;2023-06-17;51691.2265625;44844.28125;86.75409698
N;NORTE;2023-06-17;15302.39648438;15144.05859375;98.96530151
SE;SUDESTE;2023-06-17;204615.328125;177065.546875;86.53579712
S;SUL;2023-06-17;20459.2421875;17208.6796875;84.11199951
NE;NORDESTE;2023-06-18;51691.2265625;44791.7890625;86.65260315
N;NORTE;2023-06-18;15302.39648438;15161.82714844;99.08139801
SE;SUDESTE;2023-06-18;204615.328125;177301.765625;86.65129852
S;SUL;2023-06-18;20459.2421875;17369.59570313;84.89849854
NE;NORDESTE;2023-06-19;51691.2265625;44709.94921875;86.49430084
N;NORTE;2023-06-19;15302.39648438;15177.94921875;99.18669891
SE;SUDESTE;2023-06-19;204615.328125;177343.78125;86.67179871
S;SUL;2023-06-19;20459.2421875;17416.66210938;85.12860107
NE;NORDESTE;2023-06-20;51691.2265625;44630.27734375;86.34010315
N;NORTE;2023-06-20;15302.39648438;15183.70507813;99.22440338
SE;SUDESTE;2023-06-20;204615.328125;177343.953125;86.67189789
S;SUL;2023-06-20;20459.2421875;17530.80664063;85.68650055
NE;NORDESTE;2023-06-21;51691.2265625;44537.4140625;86.16049957
N;NORTE;2023-06-21;15302.39648438;15188.33398438;99.25460052
SE;SUDESTE;2023-06-21;204615.328125;177336.21875;86.66809845
S;SUL;2023-06-21;20459.2421875;17547.2265625;85.76679993
NE;NORDESTE;2023-06-22;51691.2265625;44443.33203125;85.97850037
N;NORTE;2023-06-22;15302.39648438;15186.79589844;99.24459839
SE;SUDESTE;2023-06-22;204615.328125;177263.984375;86.63279724
S;SUL;2023-06-22;20459.2421875;17599.64453125;86.02300262
NE;NORDESTE;2023-06-23;51691.2265625;44357.765625;85.81300354
N;NORTE;2023-06-23;15302.39648438;15178.125;99.18789673
SE;SUDESTE;2023-06-23;204615.328125;177287.234375;86.64420319
S;SUL;2023-06-23;20459.2421875;17866.40429688;87.32679749
NE;NORDESTE;2023-06-24;51691.2265625;44267.59375;85.6384964
N;NORTE;2023-06-24;15302.39648438;15179.27246094;99.19539642
SE;SUDESTE;2023-06-24;204615.328125;177348.125;86.67389679
S;SUL;2023-06-24;20459.2421875;18106.50585938;88.50039673
NE;NORDESTE;2023-06-25;51691.2265625;44178.3671875;85.46589661
N;NORTE;2023-06-25;15302.39648438;15171.8046875;99.14659882
SE;SUDESTE;2023-06-25;204615.328125;177379.421875;86.68920135
S;SUL;2023-06-25;20459.2421875;18186.50390625;88.8914032
NE;NORDESTE;2023-06-26;51691.2265625;44095.6328125;85.30580139
N;NORTE;2023-06-26;15302.39648438;15137.17871094;98.92030334
SE;SUDESTE;2023-06-26;204615.328125;177117.015625;86.56099701
S;SUL;2023-06-26;20459.2421875;18155.28710938;88.73880005
NE;NORDESTE;2023-06-27;51691.2265625;44000.625;85.12200165
N;NORTE;2023-06-27;15302.39648438;15103.91992188;98.70300293
SE;SUDESTE;2023-06-27;204615.328125;176987.890625;86.49790192
S;SUL;2023-06-27;20459.2421875;18158.8125;88.7559967
NE;NORDESTE;2023-06-28;51691.2265625;43902.4765625;84.93219757
N;NORTE;2023-06-28;15302.39648438;15070.29003906;98.48320007
SE;SUDESTE;2023-06-28;204615.328125;176890.328125;86.45020294
S;SUL;2023-06-28;20459.2421875;18192.51171875;88.92079926
NE;NORDESTE;2023-06-29;51691.2265625;43812.29296875;84.75769806
N;NORTE;2023-06-29;15302.39648438;15042.61132813;98.3022995
SE;SUDESTE;2023-06-29;204615.328125;176781.15625;86.39679718
S;SUL;2023-06-29;20459.2421875;18145.93359375;88.69309998
NE;NORDESTE;2023-06-30;51691.2265625;43726.37109375;84.59149933
N;NORTE;2023-06-30;15302.39648438;15009.74511719;98.08750153
SE;SUDESTE;2023-06-30;204615.328125;176715.984375;86.36499786
S;SUL;2023-06-30;20459.2421875;18074.23632813;88.34269714
NE;NORDESTE;2023-07-01;51691.2265625;43637.11328125;84.41880035
N;NORTE;2023-07-01;15302.39648438;14971.89160156;97.84020233
SE;SUDESTE;2023-07-01;204615.328125;176643.34375;86.32949829
S;SUL;2023-07-01;20459.2421875;18094.0625;88.43959808
NE;NORDESTE;2023-07-02;51691.2265625;43545.05859375;84.24069977
N;NORTE;2023-07-02;15302.39648438;14927.24121094;97.54840088
SE;SUDESTE;2023-07-02;204615.328125;176628.203125;86.32209778
S;SUL;2023-07-02;20459.2421875;18081.5234375;88.37830353
NE;NORDESTE;2023-07-03;51691.2265625;43485.9453125;84.12640381
N;NORTE;2023-07-03;15302.39648438;14888.06445313;97.29239655
SE;SUDESTE;2023-07-03;204615.328125;176418.796875;86.21970367
S;SUL;2023-07-03;20459.2421875;17989.57617188;87.92890167
NE;NORDESTE;2023-07-04;51691.2265625;43406.17578125;83.97200012
N;NORTE;2023-07-04;15302.39648438;14868.48242188;97.16439819
SE;SUDESTE;2023-07-04;204615.328125;176369.984375;86.19589996
S;SUL;2023-07-04;20459.2421875;17994.36328125;87.95220184
NE;NORDESTE;2023-07-05;51691.2265625;43332.875;83.8302002
N;NORTE;2023-07-05;15302.39648438;14848.59375;97.03440094
SE;SUDESTE;2023-07-05;204615.328125;176222.984375;86.12400055
S;SUL;2023-07-05;20459.2421875;17987.72265625;87.9197998
NE;NORDESTE;2023-07-06;51691.2265625;43249.13671875;83.66819763
N;NORTE;2023-07-06;15302.39648438;14830.2421875;96.91449738
SE;SUDESTE;2023-07-06;204615.328125;176004.3125;86.01719666
S;SUL;2023-07-06;20459.2421875;17885.58984375;87.42060089
NE;NORDESTE;2023-07-07;51691.2265625;43165.875;83.50720215
N;NORTE;2023-07-07;15302.39648438;14781.83398438;96.59819794
SE;SUDESTE;2023-07-07;204615.328125;175734.890625;85.88549805
S;SUL;2023-07-07;20459.2421875;17689.83984375;86.46379852
NE;NORDESTE;2023-07-08;51691.2265625;43082.64453125;83.34609985
N;NORTE;2023-07-08;15302.39648438;14751.64355469;96.40090179
SE;SUDESTE;2023-07-08;204615.328125;175745.078125;85.89050293
S;SUL;2023-07-08;20459.2421875;17731.85546875;86.66919708
NE;NORDESTE;2023-07-09;51691.2265625;42959.3984375;83.10769653
N;NORTE;2023-07-09;15302.39648438;14722.91796875;96.21320343
SE;SUDESTE;2023-07-09;204615.328125;175786.0625;85.91049957
S;SUL;2023-07-09;20459.2421875;17881.54296875;87.40080261
NE;NORDESTE;2023-07-10;51691.2265625;42849.25390625;82.89459991
N;NORTE;2023-07-10;15302.39648438;14691.46972656;96.00759888
SE;SUDESTE;2023-07-10;204615.328125;175623.59375;85.83110046
S;SUL;2023-07-10;20459.2421875;17983.2109375;87.89769745
NE;NORDESTE;2023-07-11;51691.2265625;42739.359375;82.68199921
N;NORTE;2023-07-11;15302.39648438;14660.07714844;95.80249786
SE;SUDESTE;2023-07-11;204615.328125;175507.109375;85.77420044
S;SUL;2023-07-11;20459.2421875;18207.5;88.9940033
NE;NORDESTE;2023-07-12;51691.2265625;42630.375;82.47119904
N;NORTE;2023-07-12;15302.39648438;14629.79296875;95.604599
SE;SUDESTE;2023-07-12;204615.328125;175358.09375;85.70130157
S;SUL;2023-07-12;20459.2421875;18422.49414063;90.04489899
NE;NORDESTE;2023-07-13;51691.2265625;42548.4921875;82.31279755
N;NORTE;2023-07-13;15302.39648438;14579.9453125;95.27880096
SE;SUDESTE;2023-07-13;204615.328125;175091.640625;85.57109833
S;SUL;2023-07-13;20459.2421875;18534.92382813;90.5943985
NE;NORDESTE;2023-07-14;51691.2265625;42464.97265625;82.15119934
N;NORTE;2023-07-14;15302.39648438;14548.59375;95.0739975
SE;SUDESTE;2023-07-14;204615.328125;174956.765625;85.50520325
S;SUL;2023-07-14;20459.2421875;18640.29882813;91.10939789
NE;NORDESTE;2023-07-15;51691.2265625;42373.1171875;81.97350311
N;NORTE;2023-07-15;15302.39648438;14539.94824219;95.01750183
SE;SUDESTE;2023-07-15;204615.328125;174938.21875;85.49610138
S;SUL;2023-07-15;20459.2421875;18694.56835938;91.37470245
NE;NORDESTE;2023-07-16;51691.2265625;42294.609375;81.82160187
N;NORTE;2023-07-16;15302.39648438;14525.70800781;94.92440033
SE;SUDESTE;2023-07-16;204615.328125;174945.515625;85.49970245
S;SUL;2023-07-16;20459.2421875;18729.9296875;91.54750061
NE;NORDESTE;2023-07-17;51691.2265625;42210.2421875;81.65840149
N;NORTE;2023-07-17;15302.39648438;14496.32714844;94.73239899
SE;SUDESTE;2023-07-17;204615.328125;174724.59375;85.39170074
S;SUL;2023-07-17;20459.2421875;18762.54101563;91.70690155
NE;NORDESTE;2023-07-18;51691.2265625;42090.99609375;81.42769623
N;NORTE;2023-07-18;15302.39648438;14453.37304688;94.4516983
SE;SUDESTE;2023-07-18;204615.328125;174549.046875;85.30590057
S;SUL;2023-07-18;20459.2421875;18799.34375;91.88680267
NE;NORDESTE;2023-07-19;51691.2265625;42009.2734375;81.26959991
N;NORTE;2023-07-19;15302.39648438;14425.60546875;94.27020264
SE;SUDESTE;2023-07-19;204615.328125;174428.75;85.24720001
S;SUL;2023-07-19;20459.2421875;18855.27929688;92.16020203
NE;NORDESTE;2023-07-20;51691.2265625;41923.50390625;81.10369873
N;NORTE;2023-07-20;15302.39648438;14410.03320313;94.16850281
SE;SUDESTE;2023-07-20;204615.328125;174353.15625;85.21019745
S;SUL;2023-07-20;20459.2421875;18937.9296875;92.56420135
