din_instante;id_subsistema_origem;nom_subsistema_origem;id_subsistema_destino;nom_subsistema_destino;val_intercambiomwmed
2025-03-16 08:00:00;NE;NORDESTE;SE;SUDESTE;6190.869
2025-03-16 08:00:00;SE;SUDESTE;S;SUL;5186.526
2025-03-16 09:00:00;N;NORTE;NE;NORDESTE;-3773.184
2025-03-16 09:00:00;N;NORTE;SE;SUDESTE;4603.198
2025-03-16 09:00:00;NE;NORDESTE;SE;SUDESTE;4729.21
2025-03-16 09:00:00;SE;SUDESTE;S;SUL;4760.155
2025-03-16 10:00:00;N;NORTE;NE;NORDESTE;-2811.268
2025-03-16 10:00:00;N;NORTE;SE;SUDESTE;4383.22099999
2025-03-16 10:00:00;NE;NORDESTE;SE;SUDESTE;3236.881
2025-03-16 10:00:00;SE;SUDESTE;S;SUL;4417.544
2025-03-16 11:00:00;N;NORTE;NE;NORDESTE;-2475.641
2025-03-16 11:00:00;N;NORTE;SE;SUDESTE;4284.84599999
2025-03-16 11:00:00;NE;NORDESTE;SE;SUDESTE;2394.193
2025-03-16 11:00:00;SE;SUDESTE;S;SUL;4588.711
2025-03-16 12:00:00;N;NORTE;NE;NORDESTE;-2609.581
2025-03-16 12:00:00;N;NORTE;SE;SUDESTE;4257.652
2025-03-16 12:00:00;NE;NORDESTE;SE;SUDESTE;2389.786
2025-03-16 12:00:00;SE;SUDESTE;S;SUL;4487.41799999
2025-03-16 13:00:00;N;NORTE;NE;NORDESTE;-2381.697
2025-03-16 13:00:00;N;NORTE;SE;SUDESTE;4082.176
2025-03-16 13:00:00;NE;NORDESTE;SE;SUDESTE;1921.844
2025-03-16 13:00:00;SE;SUDESTE;S;SUL;4467.222
2025-03-16 14:00:00;N;NORTE;NE;NORDESTE;-1783.707
2025-03-16 14:00:00;N;NORTE;SE;SUDESTE;4130.948
2025-03-16 14:00:00;NE;NORDESTE;SE;SUDESTE;1492.863
2025-03-16 14:00:00;SE;SUDESTE;S;SUL;4786.416
2025-03-16 15:00:00;N;NORTE;NE;NORDESTE;-74.298
2025-03-16 15:00:00;N;NORTE;SE;SUDESTE;5973.461
2025-03-16 15:00:00;NE;NORDESTE;SE;SUDESTE;1353.087
2025-03-16 15:00:00;SE;SUDESTE;S;SUL;5430.515
2025-03-16 16:00:00;N;NORTE;NE;NORDESTE;1415.539
2025-03-16 16:00:00;N;NORTE;SE;SUDESTE;7360.86
2025-03-16 16:00:00;NE;NORDESTE;SE;SUDESTE;1332.237
2025-03-16 16:00:00;SE;SUDESTE;S;SUL;6172.285
2025-03-16 17:00:00;N;NORTE;NE;NORDESTE;3333.808
2025-03-16 17:00:00;N;NORTE;SE;SUDESTE;7362.211
2025-03-16 17:00:00;NE;NORDESTE;SE;SUDESTE;1343.41799999
2025-03-16 17:00:00;SE;SUDESTE;S;SUL;5318.707
2025-03-16 18:00:00;N;NORTE;NE;NORDESTE;3047.941
2025-03-16 18:00:00;N;NORTE;SE;SUDESTE;7634.068
2025-03-16 18:00:00;NE;NORDESTE;SE;SUDESTE;2736.17099999
2025-03-16 18:00:00;SE;SUDESTE;S;SUL;4352.962
2025-03-16 19:00:00;N;NORTE;NE;NORDESTE;2381.562
2025-03-16 19:00:00;N;NORTE;SE;SUDESTE;7866.024
2025-03-16 19:00:00;NE;NORDESTE;SE;SUDESTE;3812.684
2025-03-16 19:00:00;SE;SUDESTE;S;SUL;4126.17199999
2025-03-16 20:00:00;N;NORTE;NE;NORDESTE;2129.946
2025-03-16 20:00:00;N;NORTE;SE;SUDESTE;7804.345
2025-03-16 20:00:00;NE;NORDESTE;SE;SUDESTE;3968.457
2025-03-16 20:00:00;SE;SUDESTE;S;SUL;3546.567
2025-03-16 21:00:00;N;NORTE;NE;NORDESTE;2004.294
2025-03-16 21:00:00;N;NORTE;SE;SUDESTE;7869.871
2025-03-16 21:00:00;NE;NORDESTE;SE;SUDESTE;4473.49399999
2025-03-16 21:00:00;SE;SUDESTE;S;SUL;3255.748
2025-03-16 22:00:00;N;NORTE;NE;NORDESTE;1850.244
2025-03-16 22:00:00;N;NORTE;SE;SUDESTE;7814.148
2025-03-16 22:00:00;NE;NORDESTE;SE;SUDESTE;4489.988
2025-03-16 22:00:00;SE;SUDESTE;S;SUL;3526.647
2025-03-16 23:00:00;N;NORTE;NE;NORDESTE;1983.603
2025-03-16 23:00:00;N;NORTE;SE;SUDESTE;7679.939
2025-03-16 23:00:00;NE;NORDESTE;SE;SUDESTE;3554.758
2025-03-16 23:00:00;SE;SUDESTE;S;SUL;3145.537
2025-03-17 00:00:00;N;NORTE;NE;NORDESTE;2229.602
2025-03-17 00:00:00;N;NORTE;SE;SUDESTE;8590.735
2025-03-17 00:00:00;NE;NORDESTE;SE;SUDESTE;3492.814
2025-03-17 00:00:00;SE;SUDESTE;S;SUL;5230.695
2025-03-17 01:00:00;N;NORTE;NE;NORDESTE;2158.598
2025-03-17 01:00:00;N;NORTE;SE;SUDESTE;8739.687
2025-03-17 01:00:00;NE;NORDESTE;SE;SUDESTE;3603.511
2025-03-17 01:00:00;SE;SUDESTE;S;SUL;7470.724
2025-03-17 02:00:00;N;NORTE;NE;NORDESTE;1875.129
2025-03-17 02:00:00;N;NORTE;SE;SUDESTE;9018.409
2025-03-17 02:00:00;NE;NORDESTE;SE;SUDESTE;3952.723
2025-03-17 02:00:00;SE;SUDESTE;S;SUL;8216.216
2025-03-17 03:00:00;N;NORTE;NE;NORDESTE;1295.03299999
2025-03-17 03:00:00;N;NORTE;SE;SUDESTE;9455.54
2025-03-17 03:00:00;NE;NORDESTE;SE;SUDESTE;4272.295
2025-03-17 03:00:00;SE;SUDESTE;S;SUL;8307.941
2025-03-17 04:00:00;N;NORTE;NE;NORDESTE;1815.703
2025-03-17 04:00:00;N;NORTE;SE;SUDESTE;8996.73699999
2025-03-17 04:00:00;NE;NORDESTE;SE;SUDESTE;4670.233
2025-03-17 04:00:00;SE;SUDESTE;S;SUL;8305.004
2025-03-17 05:00:00;N;NORTE;NE;NORDESTE;2258.63299999
2025-03-17 05:00:00;N;NORTE;SE;SUDESTE;8457.71099999
2025-03-17 05:00:00;NE;NORDESTE;SE;SUDESTE;4781.884
2025-03-17 05:00:00;SE;SUDESTE;S;SUL;8276.357
2025-03-17 06:00:00;N;NORTE;NE;NORDESTE;1680.897
2025-03-17 06:00:00;N;NORTE;SE;SUDESTE;8553.153
2025-03-17 06:00:00;NE;NORDESTE;SE;SUDESTE;4812.07399999
2025-03-17 06:00:00;SE;SUDESTE;S;SUL;7841.663
2025-03-17 07:00:00;N;NORTE;NE;NORDESTE;-795.319
2025-03-17 07:00:00;N;NORTE;SE;SUDESTE;7681.434
2025-03-17 07:00:00;NE;NORDESTE;SE;SUDESTE;4766.267
2025-03-17 07:00:00;SE;SUDESTE;S;SUL;6818.075
2025-03-17 08:00:00;N;NORTE;NE;NORDESTE;-1602.031
2025-03-17 08:00:00;N;NORTE;SE;SUDESTE;7565.029
2025-03-17 08:00:00;NE;NORDESTE;SE;SUDESTE;4964.41
2025-03-17 08:00:00;SE;SUDESTE;S;SUL;5893.53
2025-03-17 09:00:00;N;NORTE;NE;NORDESTE;-1348.652
2025-03-17 09:00:00;N;NORTE;SE;SUDESTE;7678.339
2025-03-17 09:00:00;NE;NORDESTE;SE;SUDESTE;4407.304
2025-03-17 09:00:00;SE;SUDESTE;S;SUL;5302.155
2025-03-17 10:00:00;N;NORTE;NE;NORDESTE;-950.984
2025-03-17 10:00:00;N;NORTE;SE;SUDESTE;7487.763
2025-03-17 10:00:00;NE;NORDESTE;SE;SUDESTE;3407.897
2025-03-17 10:00:00;SE;SUDESTE;S;SUL;5382.906
2025-03-17 11:00:00;N;NORTE;NE;NORDESTE;-154.961
2025-03-17 11:00:00;N;NORTE;SE;SUDESTE;7880.405
2025-03-17 11:00:00;NE;NORDESTE;SE;SUDESTE;2781.128
2025-03-17 11:00:00;SE;SUDESTE;S;SUL;5738.242
2025-03-17 12:00:00;N;NORTE;NE;NORDESTE;-365.498
2025-03-17 12:00:00;N;NORTE;SE;SUDESTE;7711.973
2025-03-17 12:00:00;NE;NORDESTE;SE;SUDESTE;2674.239
2025-03-17 12:00:00;SE;SUDESTE;S;SUL;5745.763
2025-03-17 13:00:00;N;NORTE;NE;NORDESTE;214.776
2025-03-17 13:00:00;N;NORTE;SE;SUDESTE;8122.21
2025-03-17 13:00:00;NE;NORDESTE;SE;SUDESTE;2130.152
2025-03-17 13:00:00;SE;SUDESTE;S;SUL;6576.534
2025-03-17 14:00:00;N;NORTE;NE;NORDESTE;1132.053
2025-03-17 14:00:00;N;NORTE;SE;SUDESTE;9145.739
2025-03-17 14:00:00;NE;NORDESTE;SE;SUDESTE;1503.84
2025-03-17 14:00:00;SE;SUDESTE;S;SUL;6818.927
2025-03-17 15:00:00;N;NORTE;NE;NORDESTE;1632.144
2025-03-17 15:00:00;N;NORTE;SE;SUDESTE;9102.253
2025-03-17 15:00:00;NE;NORDESTE;SE;SUDESTE;1118.605
2025-03-17 15:00:00;SE;SUDESTE;S;SUL;6717.534
2025-03-17 16:00:00;N;NORTE;NE;NORDESTE;1873.28
2025-03-17 16:00:00;N;NORTE;SE;SUDESTE;8873.056
2025-03-17 16:00:00;NE;NORDESTE;SE;SUDESTE;1111.207
2025-03-17 16:00:00;SE;SUDESTE;S;SUL;6853.62
2025-03-17 17:00:00;N;NORTE;NE;NORDESTE;2284.083
2025-03-17 17:00:00;N;NORTE;SE;SUDESTE;8752.554
2025-03-17 17:00:00;NE;NORDESTE;SE;SUDESTE;1211.969
2025-03-17 17:00:00;SE;SUDESTE;S;SUL;6574.689
2025-03-17 18:00:00;N;NORTE;NE;NORDESTE;2182.391
2025-03-17 18:00:00;N;NORTE;SE;SUDESTE;9496.971
2025-03-17 18:00:00;NE;NORDESTE;SE;SUDESTE;2530.712
2025-03-17 18:00:00;SE;SUDESTE;S;SUL;6523.419
2025-03-17 19:00:00;N;NORTE;NE;NORDESTE;524.722
2025-03-17 19:00:00;N;NORTE;SE;SUDESTE;10087.351
2025-03-17 19:00:00;NE;NORDESTE;SE;SUDESTE;3874.333
2025-03-17 19:00:00;SE;SUDESTE;S;SUL;7272.855
2025-03-17 20:00:00;N;NORTE;NE;NORDESTE;-53.995
2025-03-17 20:00:00;N;NORTE;SE;SUDESTE;9579.54
2025-03-17 20:00:00;NE;NORDESTE;SE;SUDESTE;4562.86399999
2025-03-17 20:00:00;SE;SUDESTE;S;SUL;6326.219
2025-03-17 21:00:00;N;NORTE;NE;NORDESTE;298.62
2025-03-17 21:00:00;N;NORTE;SE;SUDESTE;8641.905
2025-03-17 21:00:00;NE;NORDESTE;SE;SUDESTE;4847.014
2025-03-17 21:00:00;SE;SUDESTE;S;SUL;5919.688
2025-03-17 22:00:00;N;NORTE;NE;NORDESTE;756.922
2025-03-17 22:00:00;N;NORTE;SE;SUDESTE;8448.051
2025-03-17 22:00:00;NE;NORDESTE;SE;SUDESTE;4903.298
2025-03-17 22:00:00;SE;SUDESTE;S;SUL;5692.57
2025-03-17 23:00:00;N;NORTE;NE;NORDESTE;459.233
2025-03-17 23:00:00;N;NORTE;SE;SUDESTE;9156.458
2025-03-17 23:00:00;NE;NORDESTE;SE;SUDESTE;4883.445
2025-03-17 23:00:00;SE;SUDESTE;S;SUL;6253.693
2025-03-18 00:00:00;N;NORTE;NE;NORDESTE;135.347
2025-03-18 00:00:00;N;NORTE;SE;SUDESTE;9611.745
2025-03-18 00:00:00;NE;NORDESTE;SE;SUDESTE;4810.745
2025-03-18 00:00:00;SE;SUDESTE;S;SUL;7800.009
2025-03-18 01:00:00;N;NORTE;NE;NORDESTE;-17.828
2025-03-18 01:00:00;N;NORTE;SE;SUDESTE;9501.618
2025-03-18 01:00:00;NE;NORDESTE;SE;SUDESTE;4754.313
2025-03-18 01:00:00;SE;SUDESTE;S;SUL;9114.322
2025-03-18 02:00:00;N;NORTE;NE;NORDESTE;550.65599999
2025-03-18 02:00:00;N;NORTE;SE;SUDESTE;9243.82599999
2025-03-18 02:00:00;NE;NORDESTE;SE;SUDESTE;4109.54699999
2025-03-18 02:00:00;SE;SUDESTE;S;SUL;9404.687
2025-03-18 03:00:00;N;NORTE;NE;NORDESTE;1249.817
2025-03-18 03:00:00;N;NORTE;SE;SUDESTE;9279.6
2025-03-18 03:00:00;NE;NORDESTE;SE;SUDESTE;3571.966
2025-03-18 03:00:00;SE;SUDESTE;S;SUL;9760.334
2025-03-18 04:00:00;N;NORTE;NE;NORDESTE;1487.551
2025-03-18 04:00:00;N;NORTE;SE;SUDESTE;9222.388
2025-03-18 04:00:00;NE;NORDESTE;SE;SUDESTE;3258.219
2025-03-18 04:00:00;SE;SUDESTE;S;SUL;9674.821
2025-03-18 05:00:00;N;NORTE;NE;NORDESTE;2609.791
2025-03-18 05:00:00;N;NORTE;SE;SUDESTE;8152.356
2025-03-18 05:00:00;NE;NORDESTE;SE;SUDESTE;3381.226
2025-03-18 05:00:00;SE;SUDESTE;S;SUL;8996.734
2025-03-18 06:00:00;N;NORTE;NE;NORDESTE;2435.543
2025-03-18 06:00:00;N;NORTE;SE;SUDESTE;8001.908
2025-03-18 06:00:00;NE;NORDESTE;SE;SUDESTE;3390.928
2025-03-18 06:00:00;SE;SUDESTE;S;SUL;8092.018
2025-03-18 07:00:00;N;NORTE;NE;NORDESTE;99.105
2025-03-18 07:00:00;N;NORTE;SE;SUDESTE;6987.374
2025-03-18 07:00:00;NE;NORDESTE;SE;SUDESTE;3138.175
2025-03-18 07:00:00;SE;SUDESTE;S;SUL;7854.911
2025-03-18 08:00:00;N;NORTE;NE;NORDESTE;-1181.205
2025-03-18 08:00:00;N;NORTE;SE;SUDESTE;7215.8
2025-03-18 08:00:00;NE;NORDESTE;SE;SUDESTE;4210.282
2025-03-18 08:00:00;SE;SUDESTE;S;SUL;7129.87
2025-03-18 09:00:00;N;NORTE;NE;NORDESTE;-1832.868
2025-03-18 09:00:00;N;NORTE;SE;SUDESTE;7687.93
2025-03-18 09:00:00;NE;NORDESTE;SE;SUDESTE;4438.798
2025-03-18 09:00:00;SE;SUDESTE;S;SUL;6618.704
2025-03-18 10:00:00;N;NORTE;NE;NORDESTE;-1757.3
2025-03-18 10:00:00;N;NORTE;SE;SUDESTE;7763.328
2025-03-18 10:00:00;NE;NORDESTE;SE;SUDESTE;3801.657
2025-03-18 10:00:00;SE;SUDESTE;S;SUL;6531.391
2025-03-18 11:00:00;N;NORTE;NE;NORDESTE;-1457.994
2025-03-18 11:00:00;N;NORTE;SE;SUDESTE;7923.645
2025-03-18 11:00:00;NE;NORDESTE;SE;SUDESTE;3339.562
2025-03-18 11:00:00;SE;SUDESTE;S;SUL;6347.045
2025-03-18 12:00:00;N;NORTE;NE;NORDESTE;-1609.397
2025-03-18 12:00:00;N;NORTE;SE;SUDESTE;7984.256
2025-03-18 12:00:00;NE;NORDESTE;SE;SUDESTE;3327.024
2025-03-18 12:00:00;SE;SUDESTE;S;SUL;6202.979
2025-03-18 13:00:00;N;NORTE;NE;NORDESTE;-850.735
2025-03-18 13:00:00;N;NORTE;SE;SUDESTE;7963.456
2025-03-18 13:00:00;NE;NORDESTE;SE;SUDESTE;2775.191
2025-03-18 13:00:00;SE;SUDESTE;S;SUL;6521.076
2025-03-18 14:00:00;N;NORTE;NE;NORDESTE;565.277
2025-03-18 14:00:00;N;NORTE;SE;SUDESTE;7677.968
2025-03-18 14:00:00;NE;NORDESTE;SE;SUDESTE;1683.644
2025-03-18 14:00:00;SE;SUDESTE;S;SUL;7020.194
2025-03-18 15:00:00;N;NORTE;NE;NORDESTE;1422.968
2025-03-18 15:00:00;N;NORTE;SE;SUDESTE;8654.537
2025-03-18 15:00:00;NE;NORDESTE;SE;SUDESTE;690.892
2025-03-18 15:00:00;SE;SUDESTE;S;SUL;7337.185
2025-03-18 16:00:00;N;NORTE;NE;NORDESTE;3067.648
2025-03-18 16:00:00;N;NORTE;SE;SUDESTE;8755.137
2025-03-18 16:00:00;NE;NORDESTE;SE;SUDESTE;-99.85
2025-03-18 16:00:00;SE;SUDESTE;S;SUL;7036.313
2025-03-18 17:00:00;N;NORTE;NE;NORDESTE;3333.447
2025-03-18 17:00:00;N;NORTE;SE;SUDESTE;8253.811
2025-03-18 17:00:00;NE;NORDESTE;SE;SUDESTE;-350.037
2025-03-18 17:00:00;SE;SUDESTE;S;SUL;6071.538
2025-03-18 18:00:00;N;NORTE;NE;NORDESTE;3535.773
2025-03-18 18:00:00;N;NORTE;SE;SUDESTE;8464.956
2025-03-18 18:00:00;NE;NORDESTE;SE;SUDESTE;656.57
2025-03-18 18:00:00;SE;SUDESTE;S;SUL;6516.725
2025-03-18 19:00:00;N;NORTE;NE;NORDESTE;3007.01
2025-03-18 19:00:00;N;NORTE;SE;SUDESTE;8822.061
2025-03-18 19:00:00;NE;NORDESTE;SE;SUDESTE;1712.931
2025-03-18 19:00:00;SE;SUDESTE;S;SUL;6459.473
2025-03-18 20:00:00;N;NORTE;NE;NORDESTE;2833.502
2025-03-18 20:00:00;N;NORTE;SE;SUDESTE;8873.036
2025-03-18 20:00:00;NE;NORDESTE;SE;SUDESTE;2155.034
2025-03-18 20:00:00;SE;SUDESTE;S;SUL;5532.664
2025-03-18 21:00:00;N;NORTE;NE;NORDESTE;2755.03
2025-03-18 21:00:00;N;NORTE;SE;SUDESTE;8712.011
2025-03-18 21:00:00;NE;NORDESTE;SE;SUDESTE;2176.46999999
2025-03-18 21:00:00;SE;SUDESTE;S;SUL;5118.548
2025-03-18 22:00:00;N;NORTE;NE;NORDESTE;2251.71799999
2025-03-18 22:00:00;N;NORTE;SE;SUDESTE;9073.64
2025-03-18 22:00:00;NE;NORDESTE;SE;SUDESTE;2987.363
2025-03-18 22:00:00;SE;SUDESTE;S;SUL;4770.35499999
2025-03-18 23:00:00;N;NORTE;NE;NORDESTE;2277.089
2025-03-18 23:00:00;N;NORTE;SE;SUDESTE;9094.287
2025-03-18 23:00:00;NE;NORDESTE;SE;SUDESTE;2896.376
2025-03-18 23:00:00;SE;SUDESTE;S;SUL;5627.332
2025-03-19 00:00:00;N;NORTE;NE;NORDESTE;2237.827
2025-03-19 00:00:00;N;NORTE;SE;SUDESTE;9205.534
2025-03-19 00:00:00;NE;NORDESTE;SE;SUDESTE;2991.681
2025-03-19 00:00:00;SE;SUDESTE;S;SUL;6792.546
2025-03-19 01:00:00;N;NORTE;NE;NORDESTE;2032.657
2025-03-19 01:00:00;N;NORTE;SE;SUDESTE;9585.114
2025-03-19 01:00:00;NE;NORDESTE;SE;SUDESTE;3458.706
2025-03-19 01:00:00;SE;SUDESTE;S;SUL;8483.878
2025-03-19 02:00:00;N;NORTE;NE;NORDESTE;1822.435
2025-03-19 02:00:00;N;NORTE;SE;SUDESTE;9568.84
2025-03-19 02:00:00;NE;NORDESTE;SE;SUDESTE;3711.815
2025-03-19 02:00:00;SE;SUDESTE;S;SUL;9174.40699999
2025-03-19 03:00:00;N;NORTE;NE;NORDESTE;1873.643
2025-03-19 03:00:00;N;NORTE;SE;SUDESTE;9615.384
2025-03-19 03:00:00;NE;NORDESTE;SE;SUDESTE;3514.607
2025-03-19 03:00:00;SE;SUDESTE;S;SUL;9117.061
2025-03-19 04:00:00;N;NORTE;NE;NORDESTE;2361.585
2025-03-19 04:00:00;N;NORTE;SE;SUDESTE;9268.31799999
2025-03-19 04:00:00;NE;NORDESTE;SE;SUDESTE;2628.922
2025-03-19 04:00:00;SE;SUDESTE;S;SUL;9102.703
2025-03-19 05:00:00;N;NORTE;NE;NORDESTE;2895.94
2025-03-19 05:00:00;N;NORTE;SE;SUDESTE;8825.278
2025-03-19 05:00:00;NE;NORDESTE;SE;SUDESTE;1740.368
2025-03-19 05:00:00;SE;SUDESTE;S;SUL;8957.706
2025-03-19 06:00:00;N;NORTE;NE;NORDESTE;2734.489
2025-03-19 06:00:00;N;NORTE;SE;SUDESTE;8854.256
2025-03-19 06:00:00;NE;NORDESTE;SE;SUDESTE;3130.785
2025-03-19 06:00:00;SE;SUDESTE;S;SUL;8881.155
2025-03-19 07:00:00;N;NORTE;NE;NORDESTE;161.834
2025-03-19 07:00:00;N;NORTE;SE;SUDESTE;8204.795
2025-03-19 07:00:00;NE;NORDESTE;SE;SUDESTE;3548.707
2025-03-19 07:00:00;SE;SUDESTE;S;SUL;6614.454
2025-03-19 08:00:00;N;NORTE;NE;NORDESTE;-1085.23499999
2025-03-19 08:00:00;N;NORTE;SE;SUDESTE;7714.039
2025-03-19 08:00:00;NE;NORDESTE;SE;SUDESTE;3384.396
2025-03-19 08:00:00;SE;SUDESTE;S;SUL;5528.505
2025-03-19 09:00:00;N;NORTE;NE;NORDESTE;-1212.589
2025-03-19 09:00:00;N;NORTE;SE;SUDESTE;7348.391
2025-03-19 09:00:00;NE;NORDESTE;SE;SUDESTE;2857.427
2025-03-19 09:00:00;SE;SUDESTE;S;SUL;5968.938
2025-03-19 10:00:00;N;NORTE;NE;NORDESTE;-836.8
2025-03-19 10:00:00;N;NORTE;SE;SUDESTE;7220.095
2025-03-19 10:00:00;NE;NORDESTE;SE;SUDESTE;2311.119
2025-03-19 10:00:00;SE;SUDESTE;S;SUL;6546.918
2025-03-19 11:00:00;N;NORTE;NE;NORDESTE;-757.211
2025-03-19 11:00:00;N;NORTE;SE;SUDESTE;7203.9
2025-03-19 11:00:00;NE;NORDESTE;SE;SUDESTE;2252.534
2025-03-19 11:00:00;SE;SUDESTE;S;SUL;6482.415
2025-03-19 12:00:00;N;NORTE;NE;NORDESTE;-972.402
2025-03-19 12:00:00;N;NORTE;SE;SUDESTE;6957.46
2025-03-19 12:00:00;NE;NORDESTE;SE;SUDESTE;2224.608
2025-03-19 12:00:00;SE;SUDESTE;S;SUL;6152.326
2025-03-19 13:00:00;N;NORTE;NE;NORDESTE;-241.153
2025-03-19 13:00:00;N;NORTE;SE;SUDESTE;7117.588
2025-03-19 13:00:00;NE;NORDESTE;SE;SUDESTE;1748.154
2025-03-19 13:00:00;SE;SUDESTE;S;SUL;6414.521
2025-03-19 14:00:00;N;NORTE;NE;NORDESTE;1155.145
2025-03-19 14:00:00;N;NORTE;SE;SUDESTE;7730.468
2025-03-19 14:00:00;NE;NORDESTE;SE;SUDESTE;1489.205
2025-03-19 14:00:00;SE;SUDESTE;S;SUL;6888.86
2025-03-19 15:00:00;N;NORTE;NE;NORDESTE;1754.664
2025-03-19 15:00:00;N;NORTE;SE;SUDESTE;8486.323
2025-03-19 15:00:00;NE;NORDESTE;SE;SUDESTE;960.175
2025-03-19 15:00:00;SE;SUDESTE;S;SUL;7632.7
2025-03-19 16:00:00;N;NORTE;NE;NORDESTE;2417.783
2025-03-19 16:00:00;N;NORTE;SE;SUDESTE;9137.002
2025-03-19 16:00:00;NE;NORDESTE;SE;SUDESTE;299.61
2025-03-19 16:00:00;SE;SUDESTE;S;SUL;7529.905
2025-03-19 17:00:00;N;NORTE;NE;NORDESTE;2953.444
2025-03-19 17:00:00;N;NORTE;SE;SUDESTE;8917.196
2025-03-19 17:00:00;NE;NORDESTE;SE;SUDESTE;275.982
2025-03-19 17:00:00;SE;SUDESTE;S;SUL;7467.042
2025-03-19 18:00:00;N;NORTE;NE;NORDESTE;2497.214
2025-03-19 18:00:00;N;NORTE;SE;SUDESTE;9373.35
2025-03-19 18:00:00;NE;NORDESTE;SE;SUDESTE;1534.062
2025-03-19 18:00:00;SE;SUDESTE;S;SUL;7838.557
2025-03-19 19:00:00;N;NORTE;NE;NORDESTE;1729.39
2025-03-19 19:00:00;N;NORTE;SE;SUDESTE;9782.967
2025-03-19 19:00:00;NE;NORDESTE;SE;SUDESTE;2532.692
2025-03-19 19:00:00;SE;SUDESTE;S;SUL;8265.415
2025-03-19 20:00:00;N;NORTE;NE;NORDESTE;1377.289
2025-03-19 20:00:00;N;NORTE;SE;SUDESTE;9913.494
2025-03-19 20:00:00;NE;NORDESTE;SE;SUDESTE;2824.135
2025-03-19 20:00:00;SE;SUDESTE;S;SUL;7592.341
2025-03-19 21:00:00;N;NORTE;NE;NORDESTE;1574.802
2025-03-19 21:00:00;N;NORTE;SE;SUDESTE;9746.985
2025-03-19 21:00:00;NE;NORDESTE;SE;SUDESTE;2849.047
2025-03-19 21:00:00;SE;SUDESTE;S;SUL;7419.454
2025-03-19 22:00:00;N;NORTE;NE;NORDESTE;1428.214
2025-03-19 22:00:00;N;NORTE;SE;SUDESTE;9775.706
2025-03-19 22:00:00;NE;NORDESTE;SE;SUDESTE;3374.96
2025-03-19 22:00:00;SE;SUDESTE;S;SUL;7462.89
2025-03-19 23:00:00;N;NORTE;NE;NORDESTE;1923.325
2025-03-19 23:00:00;N;NORTE;SE;SUDESTE;9292.79
2025-03-19 23:00:00;NE;NORDESTE;SE;SUDESTE;2519.34499999
2025-03-19 23:00:00;SE;SUDESTE;S;SUL;6837.843
2025-03-20 00:00:00;N;NORTE;NE;NORDESTE;2144.973
2025-03-20 00:00:00;N;NORTE;SE;SUDESTE;9234.03
2025-03-20 00:00:00;NE;NORDESTE;SE;SUDESTE;2138.684
2025-03-20 00:00:00;SE;SUDESTE;S;SUL;7085.078
2025-03-20 01:00:00;N;NORTE;NE;NORDESTE;2474.786
2025-03-20 01:00:00;N;NORTE;SE;SUDESTE;8947.967
2025-03-20 01:00:00;NE;NORDESTE;SE;SUDESTE;1423.927
2025-03-20 01:00:00;SE;SUDESTE;S;SUL;8196.034
2025-03-20 02:00:00;N;NORTE;NE;NORDESTE;3037.311
2025-03-20 02:00:00;N;NORTE;SE;SUDESTE;8539.771
2025-03-20 02:00:00;NE;NORDESTE;SE;SUDESTE;453.312
2025-03-20 02:00:00;SE;SUDESTE;S;SUL;9182.85
2025-03-20 03:00:00;N;NORTE;NE;NORDESTE;3405.157
2025-03-20 03:00:00;N;NORTE;SE;SUDESTE;8333.691
2025-03-20 03:00:00;NE;NORDESTE;SE;SUDESTE;-111.832
2025-03-20 03:00:00;SE;SUDESTE;S;SUL;8933.1
2025-03-20 04:00:00;N;NORTE;NE;NORDESTE;3656.717
2025-03-20 04:00:00;N;NORTE;SE;SUDESTE;8234.896
2025-03-20 04:00:00;NE;NORDESTE;SE;SUDESTE;-464.105
2025-03-20 04:00:00;SE;SUDESTE;S;SUL;9020.467
2025-03-20 05:00:00;N;NORTE;NE;NORDESTE;3657.641
2025-03-20 05:00:00;N;NORTE;SE;SUDESTE;8281.798
2025-03-20 05:00:00;NE;NORDESTE;SE;SUDESTE;-480.441
2025-03-20 05:00:00;SE;SUDESTE;S;SUL;8872.123
2025-03-20 06:00:00;N;NORTE;NE;NORDESTE;2860.082
2025-03-20 06:00:00;N;NORTE;SE;SUDESTE;8754.075
2025-03-20 06:00:00;NE;NORDESTE;SE;SUDESTE;183.933
2025-03-20 06:00:00;SE;SUDESTE;S;SUL;8304.471
2025-03-20 07:00:00;N;NORTE;NE;NORDESTE;430.716
2025-03-20 07:00:00;N;NORTE;SE;SUDESTE;7089.874
2025-03-20 07:00:00;NE;NORDESTE;SE;SUDESTE;966.578
2025-03-20 07:00:00;SE;SUDESTE;S;SUL;7134.376
2025-03-20 08:00:00;N;NORTE;NE;NORDESTE;-1526.902
2025-03-20 08:00:00;N;NORTE;SE;SUDESTE;6178.833
2025-03-20 08:00:00;NE;NORDESTE;SE;SUDESTE;1278.525
2025-03-20 08:00:00;SE;SUDESTE;S;SUL;5726.187
2025-03-20 09:00:00;N;NORTE;NE;NORDESTE;-2181.333
2025-03-20 09:00:00;N;NORTE;SE;SUDESTE;6328.822
2025-03-20 09:00:00;NE;NORDESTE;SE;SUDESTE;1221.324
2025-03-20 09:00:00;SE;SUDESTE;S;SUL;5990.822
2025-03-20 10:00:00;N;NORTE;NE;NORDESTE;-2045.862
